transaction_id,week,store_id,customer_id,channel,treatment_group,segment,net_sales,gross_margin,converted
T04S08130,4,S08,C0163,ecommerce,control,Core,94.68,39.77,1
T04S08131,4,S08,C0170,store,control,Premium,89.84,37.73,1
T04S08132,4,S08,C0177,store,control,Value,58.92,20.62,0
T04S08133,4,S08,C0184,store,control,Core,49.41,20.75,0
T04S08134,4,S08,C0191,store,control,Premium,108.74,45.67,1
T04S08135,4,S08,C0198,ecommerce,control,Value,104.11,43.72,1
T04S08136,4,S08,C0005,store,control,Premium,59.37,20.78,0
T04S08137,4,S08,C0012,store,control,Value,106.96,44.92,1
T04S08138,4,S08,C0019,store,control,Core,106.05,44.54,1
T04S08139,4,S08,C0026,store,control,Premium,102.57,43.08,1
T04S08140,4,S08,C0033,ecommerce,control,Value,76.3,26.71,1
T04S08141,4,S08,C0040,store,control,Core,97.11,40.79,1
T04S08142,4,S08,C0047,store,control,Premium,70.73,29.71,0
T04S08143,4,S08,C0054,store,control,Value,63.4,26.63,0
T04S08144,4,S08,C0061,store,control,Core,78.99,27.65,1
T04S08145,4,S08,C0068,ecommerce,control,Premium,108.67,45.64,1
T04S08146,4,S08,C0075,store,control,Value,104.24,43.78,1
T04S08147,4,S08,C0082,store,control,Core,66.98,28.13,0
T04S08148,4,S08,C0089,store,control,Premium,83.3,29.15,1
T04S08149,4,S08,C0096,store,control,Value,54.21,22.77,0
T04S08150,4,S08,C0103,ecommerce,control,Core,77.58,32.58,1
T04S08151,4,S08,C0110,store,control,Premium,60.63,25.47,0
T04S08152,4,S08,C0117,store,control,Value,66.53,23.28,0
T04S08153,4,S08,C0124,store,control,Core,65.61,27.56,0
T04S08154,4,S08,C0131,store,control,Premium,86.16,36.19,1
T04S08155,4,S08,C0138,ecommerce,control,Value,104.31,43.81,1
T04S08156,4,S08,C0145,store,control,Core,47.6,16.66,0
T04S08157,4,S08,C0152,store,control,Premium,88.52,37.18,1
T04S08158,4,S08,C0159,store,control,Value,60.96,25.6,0
T04S08159,4,S08,C0166,store,control,Core,72.42,30.42,0
T05S01000,5,S01,C0199,ecommerce,treatment,Core,82.17,28.76,1
T05S01001,5,S01,C0006,store,treatment,Value,77.69,32.63,1
T05S01002,5,S01,C0013,store,treatment,Core,63.55,26.69,0
T05S01003,5,S01,C0020,store,treatment,Premium,104.11,43.73,1
T05S01004,5,S01,C0027,store,treatment,Value,88.03,30.81,1
T05S01005,5,S01,C0034,ecommerce,treatment,Core,89.58,37.62,1
T05S01006,5,S01,C0041,store,treatment,Premium,112.19,47.12,1
T05S01007,5,S01,C0048,store,treatment,Value,81.2,34.1,1
T05S01008,5,S01,C0055,store,treatment,Core,80.28,28.1,1
T05S01009,5,S01,C0062,store,treatment,Premium,112.32,47.17,1
T05S01010,5,S01,C0069,ecommerce,treatment,Value,86.83,36.47,1
T05S01011,5,S01,C0076,store,treatment,Core,80.83,33.95,1
T05S01012,5,S01,C0083,store,treatment,Premium,111.74,39.11,1
T05S01013,5,S01,C0090,store,treatment,Value,97.51,40.95,1
T05S01014,5,S01,C0097,store,treatment,Core,80.48,33.8,1
T05S01015,5,S01,C0104,ecommerce,treatment,Premium,99.84,41.93,1
T05S01016,5,S01,C0111,store,treatment,Value,105.56,36.95,1
T05S01017,5,S01,C0118,store,treatment,Core,74.19,31.16,0
T05S01018,5,S01,C0125,store,treatment,Premium,97.33,40.88,1
T05S01019,5,S01,C0132,store,treatment,Value,95.96,40.3,1
T05S01020,5,S01,C0139,ecommerce,treatment,Core,111.52,39.03,1
T05S01021,5,S01,C0146,store,treatment,Premium,87.23,36.64,1
T05S01022,5,S01,C0153,store,treatment,Value,61.13,25.68,0
T05S01023,5,S01,C0160,store,treatment,Core,121.93,51.21,1
T05S01024,5,S01,C0167,store,treatment,Premium,105.56,36.95,1
T05S01025,5,S01,C0174,ecommerce,treatment,Value,82.21,34.53,1
T05S01026,5,S01,C0181,store,treatment,Core,79.85,33.54,1
T05S01027,5,S01,C0188,store,treatment,Premium,109.13,45.83,1
T05S01028,5,S01,C0195,store,treatment,Value,88.95,31.13,1
T05S01029,5,S01,C0002,store,treatment,Premium,110.34,46.34,1
T05S01030,5,S01,C0009,ecommerce,treatment,Value,67.79,28.47,0
T05S01031,5,S01,C0016,store,treatment,Core,74.84,31.43,0
T05S01032,5,S01,C0023,store,treatment,Premium,107.65,37.68,1
T05S01033,5,S01,C0030,store,treatment,Value,110.05,46.22,1
T05S01034,5,S01,C0037,store,treatment,Core,106.0,44.52,1
T05S01035,5,S01,C0044,ecommerce,treatment,Premium,140.71,59.1,1
T05S01036,5,S01,C0051,store,treatment,Value,69.35,24.27,0
T05S01037,5,S01,C0058,store,treatment,Core,79.03,33.19,1
T05S01038,5,S01,C0065,store,treatment,Premium,125.76,52.82,1
T05S01039,5,S01,C0072,store,treatment,Value,57.49,24.14,0
T05S01040,5,S01,C0079,ecommerce,treatment,Core,87.48,30.62,1
T05S01041,5,S01,C0086,store,treatment,Premium,111.68,46.9,1
T05S01042,5,S01,C0093,store,treatment,Value,87.4,36.71,1
T05S01043,5,S01,C0100,store,treatment,Core,96.64,40.59,1
T05S01044,5,S01,C0107,store,treatment,Premium,113.74,39.81,1
T05S01045,5,S01,C0114,ecommerce,treatment,Value,97.28,40.86,1
T05S01046,5,S01,C0121,store,treatment,Core,102.68,43.13,1
T05S01047,5,S01,C0128,store,treatment,Premium,102.48,43.04,1
T05S01048,5,S01,C0135,store,treatment,Value,100.84,35.29,1
T05S01049,5,S01,C0142,store,treatment,Core,89.19,37.46,1
T05S01050,5,S01,C0149,ecommerce,treatment,Premium,133.57,56.1,1
T05S01051,5,S01,C0156,store,treatment,Value,90.91,38.18,1
T05S01052,5,S01,C0163,store,treatment,Core,83.91,29.37,1
T05S01053,5,S01,C0170,store,treatment,Premium,89.98,37.79,1
T05S01054,5,S01,C0177,store,treatment,Value,108.22,45.45,1
T05S01055,5,S01,C0184,ecommerce,treatment,Core,98.02,41.17,1
T05S01056,5,S01,C0191,store,treatment,Premium,119.95,41.98,1
T05S01057,5,S01,C0198,store,treatment,Value,101.23,42.52,1
T05S01058,5,S01,C0005,store,treatment,Premium,143.27,60.17,1
T05S01059,5,S01,C0012,store,treatment,Value,102.11,42.89,1
T05S01060,5,S01,C0019,ecommerce,treatment,Core,118.26,41.39,1
T05S01061,5,S01,C0026,store,treatment,Premium,125.43,52.68,1
T05S01062,5,S01,C0033,store,treatment,Value,103.64,43.53,1
T05S01063,5,S01,C0040,store,treatment,Core,75.38,31.66,0
T05S01064,5,S01,C0047,store,treatment,Premium,109.47,38.31,1
T05S01065,5,S01,C0054,ecommerce,treatment,Value,97.85,41.1,1
T05S01066,5,S01,C0061,store,treatment,Core,93.62,39.32,1
T05S01067,5,S01,C0068,store,treatment,Premium,91.3,38.35,1
T05S01068,5,S01,C0075,store,treatment,Value,75.51,26.43,0
T05S01069,5,S01,C0082,store,treatment,Core,80.63,33.86,1
T05S01070,5,S01,C0089,ecommerce,treatment,Premium,100.68,42.29,1
T05S01071,5,S01,C0096,store,treatment,Value,72.05,30.26,0
T05S01072,5,S01,C0103,store,treatment,Core,118.55,41.49,1
T05S01073,5,S01,C0110,store,treatment,Premium,107.78,45.27,1
T05S01074,5,S01,C0117,store,treatment,Value,38.52,16.18,0
T05S01075,5,S01,C0124,ecommerce,treatment,Core,96.14,40.38,1
T05S01076,5,S01,C0131,store,treatment,Premium,108.29,37.9,1
T05S01077,5,S01,C0138,store,treatment,Value,76.67,32.2,1
T05S01078,5,S01,C0145,store,treatment,Core,60.09,25.24,0
T05S01079,5,S01,C0152,store,treatment,Premium,87.77,36.86,1
T05S01080,5,S01,C0159,ecommerce,treatment,Value,91.68,32.09,1
T05S01081,5,S01,C0166,store,treatment,Core,61.36,25.77,0
T05S01082,5,S01,C0173,store,treatment,Premium,120.52,50.62,1
T05S01083,5,S01,C0180,store,treatment,Value,73.0,30.66,0
T05S01084,5,S01,C0187,store,treatment,Core,92.14,32.25,1
T05S01085,5,S01,C0194,ecommerce,treatment,Premium,110.3,46.33,1
T05S01086,5,S01,C0001,store,treatment,Core,106.31,44.65,1
T05S01087,5,S01,C0008,store,treatment,Premium,109.21,45.87,1
T05S01088,5,S01,C0015,store,treatment,Value,78.65,27.53,1
T05S01089,5,S01,C0022,store,treatment,Core,78.51,32.97,1
T05S01090,5,S01,C0029,ecommerce,treatment,Premium,93.56,39.3,1
T05S01091,5,S01,C0036,store,treatment,Value,79.68,33.46,1
T05S01092,5,S01,C0043,store,treatment,Core,74.34,26.02,0
T05S01093,5,S01,C0050,store,treatment,Premium,132.47,55.64,1
T05S01094,5,S01,C0057,store,treatment,Value,86.95,36.52,1
T05S01095,5,S01,C0064,ecommerce,treatment,Core,107.94,45.34,1
T05S01096,5,S01,C0071,store,treatment,Premium,116.64,40.83,1
T05S01097,5,S01,C0078,store,treatment,Value,79.05,33.2,1
T05S01098,5,S01,C0085,store,treatment,Core,72.25,30.34,0
T05S01099,5,S01,C0092,store,treatment,Premium,101.54,42.65,1
T05S01100,5,S01,C0099,ecommerce,treatment,Value,114.72,40.15,1
T05S01101,5,S01,C0106,store,treatment,Core,79.55,33.41,1
T05S01102,5,S01,C0113,store,treatment,Premium,109.89,46.15,1
T05S01103,5,S01,C0120,store,treatment,Value,64.99,27.3,0
T05S01104,5,S01,C0127,store,treatment,Core,96.37,33.73,1
T05S01105,5,S01,C0134,ecommerce,treatment,Premium,121.16,50.89,1
T05S01106,5,S01,C0141,store,treatment,Value,126.6,53.17,1
T05S01107,5,S01,C0148,store,treatment,Core,106.47,44.72,1
T05S01108,5,S01,C0155,store,treatment,Premium,69.75,24.41,0
T05S01109,5,S01,C0162,store,treatment,Value,110.2,46.28,1
T05S01110,5,S01,C0169,ecommerce,treatment,Core,101.99,42.84,1
T05S01111,5,S01,C0176,store,treatment,Premium,89.84,37.73,1
T05S01112,5,S01,C0183,store,treatment,Value,90.86,31.8,1
T05S01113,5,S01,C0190,store,treatment,Core,64.62,27.14,0
T05S01114,5,S01,C0197,store,treatment,Premium,112.72,47.34,1
T05S01115,5,S01,C0004,ecommerce,treatment,Core,69.5,29.19,0
T05S01116,5,S01,C0011,store,treatment,Premium,93.83,32.84,1
T05S01117,5,S01,C0018,store,treatment,Value,84.03,35.29,1
T05S01118,5,S01,C0025,store,treatment,Core,91.61,38.48,1
T05S01119,5,S01,C0032,store,treatment,Premium,102.35,42.99,1
T05S01120,5,S01,C0039,ecommerce,treatment,Value,95.69,33.49,1
T05S01121,5,S01,C0046,store,treatment,Core,91.0,38.22,1
T05S01122,5,S01,C0053,store,treatment,Premium,108.91,45.74,1
T05S01123,5,S01,C0060,store,treatment,Value,82.41,34.61,1
T05S01124,5,S01,C0067,store,treatment,Core,90.29,31.6,1
T05S01125,5,S01,C0074,ecommerce,treatment,Premium,85.19,35.78,1
T05S01126,5,S01,C0081,store,treatment,Value,80.85,33.96,1
T05S01127,5,S01,C0088,store,treatment,Core,107.6,45.19,1
T05S01128,5,S01,C0095,store,treatment,Premium,124.93,43.72,1
T05S01129,5,S01,C0102,store,treatment,Value,106.08,44.55,1
T05S01130,5,S01,C0109,ecommerce,treatment,Core,98.89,41.53,1
T05S01131,5,S01,C0116,store,treatment,Premium,104.36,43.83,1
T05S01132,5,S01,C0123,store,treatment,Value,95.18,33.31,1
T05S01133,5,S01,C0130,store,treatment,Core,95.48,40.1,1
T05S01134,5,S01,C0137,store,treatment,Premium,83.78,35.19,1
T05S01135,5,S01,C0144,ecommerce,treatment,Value,102.73,43.15,1
T05S01136,5,S01,C0151,store,treatment,Core,97.45,34.11,1
T05S01137,5,S01,C0158,store,treatment,Premium,115.38,48.46,1
T05S01138,5,S01,C0165,store,treatment,Value,92.68,38.93,1
T05S01139,5,S01,C0172,store,treatment,Core,97.48,40.94,1
T05S01140,5,S01,C0179,ecommerce,treatment,Premium,128.63,45.02,1
T05S01141,5,S01,C0186,store,treatment,Value,81.59,34.27,1
T05S01142,5,S01,C0193,store,treatment,Core,117.56,49.37,1
T05S01143,5,S01,C0200,store,treatment,Premium,76.12,31.97,1
T05S01144,5,S01,C0007,store,treatment,Core,131.16,45.91,1
T05S01145,5,S01,C0014,ecommerce,treatment,Premium,98.05,41.18,1
T05S01146,5,S01,C0021,store,treatment,Value,56.18,23.59,0
T05S01147,5,S01,C0028,store,treatment,Core,85.33,35.84,1
T05S01148,5,S01,C0035,store,treatment,Premium,107.2,37.52,1
T05S01149,5,S01,C0042,store,treatment,Value,77.86,32.7,1
T05S01150,5,S01,C0049,ecommerce,treatment,Core,80.37,33.75,1
T05S01151,5,S01,C0056,store,treatment,Premium,76.09,31.96,1
T05S01152,5,S01,C0063,store,treatment,Value,66.7,23.35,0
T05S01153,5,S01,C0070,store,treatment,Core,99.59,41.83,1
T05S01154,5,S01,C0077,store,treatment,Premium,116.65,48.99,1
T05S01155,5,S01,C0084,ecommerce,treatment,Value,71.67,30.1,0
T05S01156,5,S01,C0091,store,treatment,Core,110.8,38.78,1
T05S01157,5,S01,C0098,store,treatment,Premium,75.01,31.5,0
T05S01158,5,S01,C0105,store,treatment,Value,68.67,28.84,0
T05S01159,5,S01,C0112,store,treatment,Core,52.77,22.16,0
T05S02000,5,S02,C0012,ecommerce,control,Value,66.66,23.33,0
T05S02001,5,S02,C0019,store,control,Core,57.69,24.23,0
T05S02002,5,S02,C0026,store,control,Premium,70.12,29.45,0
T05S02003,5,S02,C0033,store,control,Value,83.77,35.18,1
T05S02004,5,S02,C0040,store,control,Core,93.92,32.87,1
T05S02005,5,S02,C0047,ecommerce,control,Premium,94.2,39.56,1
T05S02006,5,S02,C0054,store,control,Value,71.17,29.89,0
T05S02007,5,S02,C0061,store,control,Core,86.83,36.47,1
T05S02008,5,S02,C0068,store,control,Premium,80.85,28.3,1
T05S02009,5,S02,C0075,store,control,Value,106.46,44.72,1
T05S02010,5,S02,C0082,ecommerce,control,Core,67.01,28.15,0
T05S02011,5,S02,C0089,store,control,Premium,80.65,33.87,1
T05S02012,5,S02,C0096,store,control,Value,67.36,23.58,0
T05S02013,5,S02,C0103,store,control,Core,79.41,33.35,1
T05S02014,5,S02,C0110,store,control,Premium,122.98,51.65,1
T05S02015,5,S02,C0117,ecommerce,control,Value,80.56,33.83,1
T05S02016,5,S02,C0124,store,control,Core,78.8,27.58,1
T05S02017,5,S02,C0131,store,control,Premium,83.34,35.0,1
T05S02018,5,S02,C0138,store,control,Value,55.02,23.11,0
T05S02019,5,S02,C0145,store,control,Core,54.86,23.04,0
T05S02020,5,S02,C0152,ecommerce,control,Premium,93.98,32.89,1
T05S02021,5,S02,C0159,store,control,Value,90.99,38.22,1
T05S02022,5,S02,C0166,store,control,Core,103.68,43.55,1
T05S02023,5,S02,C0173,store,control,Premium,104.98,44.09,1
T05S02024,5,S02,C0180,store,control,Value,36.74,12.86,0
T05S02025,5,S02,C0187,ecommerce,control,Core,99.23,41.68,1
T05S02026,5,S02,C0194,store,control,Premium,92.36,38.79,1
T05S02027,5,S02,C0001,store,control,Core,63.66,26.74,0
T05S02028,5,S02,C0008,store,control,Premium,56.79,19.88,0
T05S02029,5,S02,C0015,store,control,Value,93.74,39.37,1
T05S02030,5,S02,C0022,ecommerce,control,Core,77.99,32.76,1
T05S02031,5,S02,C0029,store,control,Premium,97.62,41.0,1
T05S02032,5,S02,C0036,store,control,Value,100.12,35.04,1
T05S02033,5,S02,C0043,store,control,Core,85.11,35.75,1
T05S02034,5,S02,C0050,store,control,Premium,108.36,45.51,1
T05S02035,5,S02,C0057,ecommerce,control,Value,60.18,25.27,0
T05S02036,5,S02,C0064,store,control,Core,84.46,29.56,1
T05S02037,5,S02,C0071,store,control,Premium,98.08,41.19,1
T05S02038,5,S02,C0078,store,control,Value,80.73,33.91,1
T05S02039,5,S02,C0085,store,control,Core,82.92,34.83,1
T05S02040,5,S02,C0092,ecommerce,control,Premium,83.65,29.28,1
T05S02041,5,S02,C0099,store,control,Value,34.9,14.66,0
T05S02042,5,S02,C0106,store,control,Core,68.05,28.58,0
T05S02043,5,S02,C0113,store,control,Premium,99.49,41.78,1
T05S02044,5,S02,C0120,store,control,Value,16.09,5.63,0
T05S02045,5,S02,C0127,ecommerce,control,Core,74.28,31.2,0
T05S02046,5,S02,C0134,store,control,Premium,107.9,45.32,1
T05S02047,5,S02,C0141,store,control,Value,73.91,31.04,0
T05S02048,5,S02,C0148,store,control,Core,67.38,23.58,0
T05S02049,5,S02,C0155,store,control,Premium,75.21,31.59,0
T05S02050,5,S02,C0162,ecommerce,control,Value,65.8,27.64,0
T05S02051,5,S02,C0169,store,control,Core,68.71,28.86,0
T05S02052,5,S02,C0176,store,control,Premium,101.51,35.53,1
T05S02053,5,S02,C0183,store,control,Value,66.71,28.02,0
T05S02054,5,S02,C0190,store,control,Core,91.7,38.51,1
T05S02055,5,S02,C0197,ecommerce,control,Premium,63.19,26.54,0
T05S02056,5,S02,C0004,store,control,Core,87.75,30.71,1
T05S02057,5,S02,C0011,store,control,Premium,64.3,27.0,0
T05S02058,5,S02,C0018,store,control,Value,74.04,31.1,0
T05S02059,5,S02,C0025,store,control,Core,96.63,40.58,1
T05S02060,5,S02,C0032,ecommerce,control,Premium,66.89,23.41,0
T05S02061,5,S02,C0039,store,control,Value,77.4,32.51,1
T05S02062,5,S02,C0046,store,control,Core,49.07,20.61,0
T05S02063,5,S02,C0053,store,control,Premium,60.61,25.46,0
T05S02064,5,S02,C0060,store,control,Value,63.76,22.32,0
T05S02065,5,S02,C0067,ecommerce,control,Core,75.91,31.88,0
T05S02066,5,S02,C0074,store,control,Premium,79.72,33.48,1
T05S02067,5,S02,C0081,store,control,Value,66.27,27.84,0
T05S02068,5,S02,C0088,store,control,Core,87.82,30.74,1
T05S02069,5,S02,C0095,store,control,Premium,101.12,42.47,1
T05S02070,5,S02,C0102,ecommerce,control,Value,88.47,37.16,1
T05S02071,5,S02,C0109,store,control,Core,84.04,35.3,1
T05S02072,5,S02,C0116,store,control,Premium,123.32,43.16,1
T05S02073,5,S02,C0123,store,control,Value,80.26,33.71,1
T05S02074,5,S02,C0130,store,control,Core,107.79,45.27,1
T05S02075,5,S02,C0137,ecommerce,control,Premium,84.38,35.44,1
T05S02076,5,S02,C0144,store,control,Value,94.17,32.96,1
T05S02077,5,S02,C0151,store,control,Core,90.98,38.21,1
T05S02078,5,S02,C0158,store,control,Premium,82.19,34.52,1
T05S02079,5,S02,C0165,store,control,Value,53.62,22.52,0
T05S02080,5,S02,C0172,ecommerce,control,Core,110.33,38.61,1
T05S02081,5,S02,C0179,store,control,Premium,104.06,43.71,1
T05S02082,5,S02,C0186,store,control,Value,65.13,27.35,0
T05S02083,5,S02,C0193,store,control,Core,39.09,16.42,0
T05S02084,5,S02,C0200,store,control,Premium,86.05,30.12,1
T05S02085,5,S02,C0007,ecommerce,control,Core,78.77,33.08,1
T05S02086,5,S02,C0014,store,control,Premium,100.3,42.13,1
T05S02087,5,S02,C0021,store,control,Value,85.2,35.78,1
T05S02088,5,S02,C0028,store,control,Core,83.28,29.15,1
T05S02089,5,S02,C0035,store,control,Premium,87.17,36.61,1
T05S02090,5,S02,C0042,ecommerce,control,Value,60.06,25.23,0
T05S02091,5,S02,C0049,store,control,Core,73.2,30.75,0
T05S02092,5,S02,C0056,store,control,Premium,90.49,31.67,1
T05S02093,5,S02,C0063,store,control,Value,75.39,31.67,0
T05S02094,5,S02,C0070,store,control,Core,70.87,29.77,0
T05S02095,5,S02,C0077,ecommerce,control,Premium,91.32,38.36,1
T05S02096,5,S02,C0084,store,control,Value,91.38,31.98,1
T05S02097,5,S02,C0091,store,control,Core,100.53,42.22,1
T05S02098,5,S02,C0098,store,control,Premium,82.6,34.69,1
T05S02099,5,S02,C0105,store,control,Value,69.54,29.21,0
T05S02100,5,S02,C0112,ecommerce,control,Core,76.57,26.8,1
T05S02101,5,S02,C0119,store,control,Premium,81.34,34.16,1
T05S02102,5,S02,C0126,store,control,Value,82.8,34.78,1
T05S02103,5,S02,C0133,store,control,Core,44.93,18.87,0
T05S02104,5,S02,C0140,store,control,Premium,107.44,37.6,1
T05S02105,5,S02,C0147,ecommerce,control,Value,103.06,43.29,1
T05S02106,5,S02,C0154,store,control,Core,99.31,41.71,1
T05S02107,5,S02,C0161,store,control,Premium,98.75,41.48,1
T05S02108,5,S02,C0168,store,control,Value,44.34,15.52,0
T05S02109,5,S02,C0175,store,control,Core,89.33,37.52,1
T05S02110,5,S02,C0182,ecommerce,control,Premium,123.77,51.98,1
T05S02111,5,S02,C0189,store,control,Value,71.13,29.87,0
T05S02112,5,S02,C0196,store,control,Core,40.46,14.16,0
T05S02113,5,S02,C0003,store,control,Value,86.81,36.46,1
T05S02114,5,S02,C0010,store,control,Core,89.94,37.77,1
T05S02115,5,S02,C0017,ecommerce,control,Premium,103.26,43.37,1
T05S02116,5,S02,C0024,store,control,Value,84.17,29.46,1
T05S02117,5,S02,C0031,store,control,Core,104.2,43.77,1
T05S02118,5,S02,C0038,store,control,Premium,71.13,29.87,0
T05S02119,5,S02,C0045,store,control,Value,94.86,39.84,1
T05S02120,5,S02,C0052,ecommerce,control,Core,54.56,19.09,0
T05S02121,5,S02,C0059,store,control,Premium,120.72,50.7,1
T05S02122,5,S02,C0066,store,control,Value,90.16,37.87,1
T05S02123,5,S02,C0073,store,control,Core,57.75,24.26,0
T05S02124,5,S02,C0080,store,control,Premium,49.26,17.24,0
T05S02125,5,S02,C0087,ecommerce,control,Value,60.72,25.5,0
T05S02126,5,S02,C0094,store,control,Core,62.23,26.14,0
T05S02127,5,S02,C0101,store,control,Premium,73.23,30.76,0
T05S02128,5,S02,C0108,store,control,Value,106.1,37.13,1
T05S02129,5,S02,C0115,store,control,Core,77.23,32.44,1
T05S02130,5,S02,C0122,ecommerce,control,Premium,70.18,29.48,0
T05S02131,5,S02,C0129,store,control,Value,86.09,36.16,1
T05S02132,5,S02,C0136,store,control,Core,65.85,23.05,0
T05S02133,5,S02,C0143,store,control,Premium,72.23,30.34,0
T05S02134,5,S02,C0150,store,control,Value,85.4,35.87,1
T05S02135,5,S02,C0157,ecommerce,control,Core,81.54,34.25,1
T05S02136,5,S02,C0164,store,control,Premium,134.99,47.25,1
T05S02137,5,S02,C0171,store,control,Value,72.65,30.51,0
T05S02138,5,S02,C0178,store,control,Core,69.23,29.08,0
T05S02139,5,S02,C0185,store,control,Premium,94.04,39.5,1
T05S02140,5,S02,C0192,ecommerce,control,Value,90.37,31.63,1
T05S02141,5,S02,C0199,store,control,Core,88.79,37.29,1
T05S02142,5,S02,C0006,store,control,Value,97.33,40.88,1
T05S02143,5,S02,C0013,store,control,Core,80.56,33.84,1
T05S02144,5,S02,C0020,store,control,Premium,121.65,42.58,1
T05S02145,5,S02,C0027,ecommerce,control,Value,92.54,38.87,1
T05S02146,5,S02,C0034,store,control,Core,52.32,21.98,0
T05S02147,5,S02,C0041,store,control,Premium,106.64,44.79,1
T05S02148,5,S02,C0048,store,control,Value,65.99,23.1,0
T05S02149,5,S02,C0055,store,control,Core,97.53,40.96,1
T05S02150,5,S02,C0062,ecommerce,control,Premium,112.59,47.29,1
T05S02151,5,S02,C0069,store,control,Value,64.19,26.96,0
T05S02152,5,S02,C0076,store,control,Core,83.82,29.34,1
T05S02153,5,S02,C0083,store,control,Premium,78.58,33.0,1
T05S02154,5,S02,C0090,store,control,Value,86.68,36.41,1
T05S02155,5,S02,C0097,ecommerce,control,Core,68.21,28.65,0
T05S02156,5,S02,C0104,store,control,Premium,96.56,33.8,1
T05S02157,5,S02,C0111,store,control,Value,89.01,37.38,1
T05S02158,5,S02,C0118,store,control,Core,58.4,24.53,0
T05S02159,5,S02,C0125,store,control,Premium,84.01,35.28,1
T05S03000,5,S03,C0025,ecommerce,treatment,Core,94.97,33.24,1
T05S03001,5,S03,C0032,store,treatment,Premium,127.21,53.43,1
